CustomerID,Total_Revenue,Average_Order_Value,Total_Orders,Total_Products,Total_Items,Active_days
16097,185.04999999999998,18.505,1,10,87,0
16098,2005.63,29.934776119402986,7,34,613,286
16099,731.9,18.766666666666666,3,29,434,175
16101,1290.7,16.982894736842105,1,76,757,0
16102,1842.14,32.31824561403509,3,41,942,86
16103,1429.64,29.784166666666668,6,30,558,226
16104,298.21,10.650357142857143,1,28,122,0
16105,336.96,25.919999999999998,1,13,330,0
16106,108.38,18.063333333333333,1,6,74,0
16107,3204.1600000000003,103.36000000000001,7,16,1176,165
16108,842.5,17.552083333333332,1,48,615,0
16109,611.88,33.99333333333333,2,18,612,89
16110,1320.95,3.8624269005847953,3,283,720,266
16112,195.74,12.23375,4,15,574,195
16113,161.38,5.379333333333333,1,30,176,0
16114,135.75000000000003,16.968750000000004,1,8,43,0
16115,1660.88,5.952974910394266,8,171,994,282
16116,612.78,18.02294117647059,1,34,248,0
16117,232.21,7.740333333333334,1,30,130,0
16119,423.36,26.46,2,14,240,64
16120,1309.14,43.638000000000005,4,26,878,0
16121,854.66,4.189509803921569,2,171,576,158
16122,684.42,18.011052631578945,4,25,1128,293
16123,307.78,19.23625,1,16,170,0
16124,249.0,22.636363636363637,1,11,48,0
16125,289.35,22.25769230769231,1,13,124,0
16126,6287.77,53.741623931623934,4,58,2125,267
16127,656.25,16.40625,1,40,323,0
16128,1880.22,21.126067415730336,5,76,988,264
16131,3506.54,44.95564102564102,6,55,1802,188
16133,14589.04,43.16284023668639,33,218,8887,314
16134,618.09,17.659714285714287,2,34,371,337
16135,517.55,24.645238095238092,1,21,209,0
16136,709.38,19.172432432432434,3,35,440,217
16139,635.41,20.497096774193547,3,25,330,187
16140,725.1800000000001,20.719428571428573,2,32,730,305
16141,620.4,20.68,1,30,238,0
16142,535.34,14.46864864864865,1,37,422,0
16143,2424.94,20.725982905982907,6,77,919,365
16144,175.2,175.2,1,1,16,0
16145,3799.4900000000002,16.96200892857143,11,135,3123,351
16146,734.13,25.314827586206896,3,26,427,74
16147,375.0,17.045454545454547,1,22,246,0
16148,76.32000000000001,76.32000000000001,1,1,72,0
16149,280.52,15.584444444444443,2,18,308,137
16150,2053.02,17.547179487179488,5,91,1047,329
16152,1829.04,63.070344827586204,1,29,642,0
16153,1824.23,20.496966292134832,5,78,1073,305
16156,3092.04,24.1565625,9,108,1273,302
16157,656.69,36.482777777777784,3,12,347,56
16159,348.2,24.87142857142857,1,14,236,0
16160,1025.44,51.272000000000006,2,20,1162,20
16161,5533.67,11.748768577494692,19,290,2583,367
16162,37.4,18.7,1,2,4,0
16163,856.6,142.76666666666668,2,5,192,132
16164,822.48,24.19058823529412,3,27,433,25
16168,3787.6,38.648979591836735,27,57,1892,359
16169,1822.97,21.44670588235294,4,71,1325,67
16170,1885.05,15.0804,6,106,1770,197
16171,73.19999999999999,24.399999999999995,1,3,24,0
16172,1140.21,16.524782608695652,5,52,787,146
16173,1418.32,16.884761904761906,6,70,575,82
16174,1009.55,43.893478260869564,3,19,651,25
16175,1037.59,17.889482758620687,4,45,533,145
16177,331.95,22.13,1,15,95,0
16178,197.9,24.7375,1,8,94,0
16179,215.83,19.62090909090909,1,11,99,0
16180,10254.18,63.29740740740741,8,92,5867,152
16181,305.54,27.776363636363637,1,11,152,0
16182,6617.65,236.34464285714284,4,18,3791,222
16183,338.71000000000004,22.58066666666667,1,15,113,0
16184,1158.79,25.750888888888888,6,26,561,147
16185,529.41,17.07774193548387,2,31,260,215
16186,4006.94,18.38045871559633,12,92,3020,349
16187,6911.4400000000005,23.428610169491527,15,160,5048,252
16188,981.86,14.654626865671641,4,65,782,198
16189,215.48,19.58909090909091,2,9,134,69
16190,215.08,35.84666666666667,1,6,88,0
16191,5180.52,38.66059701492538,13,66,3351,357
16193,314.45,16.55,1,19,219,0
16198,400.68100000000004,26.71206666666667,1,15,129,0
16200,1068.8700000000001,6.21436046511628,2,149,516,159
16201,1863.47,16.78801801801802,4,74,1286,106
16202,365.27,20.292777777777776,1,18,191,0
16203,592.9,16.939999999999998,4,27,262,313
16204,384.18,7.6836,1,45,218,0
16205,757.63,7.810618556701031,4,75,516,148
16206,537.0600000000001,8.524761904761906,4,52,272,272
16207,394.38,20.756842105263157,1,19,140,0
16208,664.26,10.064545454545454,2,62,333,244
16209,2262.62,49.18739130434783,5,38,1179,157
16210,21086.3,171.43333333333334,18,75,7559,372
16211,547.02,23.783478260869565,1,23,154,0
16212,690.34,16.837560975609758,2,40,244,264
16213,159.0,26.5,1,6,48,0
16214,1062.75,24.15340909090909,3,36,420,98
16215,242.35,17.310714285714287,1,14,104,0
16216,914.9300000000001,24.72783783783784,1,37,254,0
16217,304.25,20.283333333333335,2,13,91,46
16218,3084.68,36.72238095238095,7,59,2088,343
16221,860.86,9.061684210526316,3,90,714,330
16222,773.55,6.340573770491803,1,120,325,0
16224,1295.3,13.492708333333333,4,90,1116,192
16225,1096.32,8.181492537313432,5,109,493,232
16226,255.12,31.89,3,6,192,32
16227,314.22,52.370000000000005,1,6,90,0
16229,1010.6,21.50212765957447,2,46,318,125
16230,542.03,15.486571428571429,2,32,365,30
16232,990.88,26.78054054054054,4,24,550,171
16233,536.6800000000001,24.394545454545458,3,22,174,295
16235,867.31,18.854565217391304,5,42,330,291
16236,432.2,21.61,1,20,184,0
16239,414.2,21.8,2,18,228,132
16240,3718.8,27.546666666666667,2,126,1641,53
16241,2590.31,3.9546717557251907,13,351,1443,360
16242,3579.86,12.259794520547945,7,187,1969,268
16243,409.1,8.02156862745098,2,49,110,21
16244,1522.75,16.733516483516482,2,88,855,160
16245,1413.66,15.707333333333334,3,80,1014,233
16247,114.56,7.16,1,16,182,0
16248,152.94,21.84857142857143,1,7,78,0
16249,1800.07,26.08797101449275,5,67,950,186
16250,389.44,16.226666666666667,2,22,208,112
16253,3683.86,29.95008130081301,2,114,3233,188
16255,2619.91,9.70337037037037,8,149,1767,348
16256,752.4300000000001,57.87923076923077,1,13,581,0
16257,46.95,23.475,1,2,2,0
16258,5203.51,38.54451851851852,5,111,2994,173
16260,1035.45,57.525000000000006,1,18,311,0
16261,728.54,6.122184873949579,4,96,301,228
16265,5447.0,21.112403100775193,9,167,2646,355
16266,861.89,14.129344262295081,7,44,398,132
16268,667.65,14.836666666666666,2,45,533,0
16270,1141.24,21.134074074074075,1,54,688,0
16271,1404.64,10.804923076923078,5,90,1024,355
16272,411.7,16.468,1,25,224,0
16274,351.75,5.411538461538462,1,64,153,0
16275,559.87,16.965757575757575,1,33,336,0
16276,810.6,135.1,1,6,420,0
16278,566.38,24.625217391304346,1,23,114,0
16279,1502.78,14.177169811320754,3,102,1046,155
16281,2062.06,121.29764705882353,1,17,934,0
16282,168.3,15.3,1,11,114,0
16283,1570.81,9.462710843373493,5,119,1236,202
16284,812.68,7.89009708737864,2,87,535,19
16287,142.5,17.8125,1,8,298,0
16292,302.25,17.779411764705884,1,17,191,0
16293,2248.9900000000002,19.059237288135595,10,103,982,345
16295,1328.55,16.817088607594936,4,70,841,54
16297,301.9,15.094999999999999,1,20,206,0
16298,598.2,22.15555555555556,3,22,198,164
16302,233.22,21.201818181818183,1,11,158,0
16303,5360.63,33.09030864197531,3,119,2659,307
16305,361.21999999999997,16.419090909090908,1,22,256,0
16306,632.27,15.42121951219512,6,36,487,153
16308,2560.0,640.0,4,1,8000,223
16309,706.57,16.823095238095238,2,39,467,134
16311,616.26,16.655675675675674,2,35,394,31
16313,274.15,17.134375,2,16,165,46
16315,226.37,16.169285714285714,1,14,75,0
16316,2938.91,19.46298013245033,8,122,1484,293
16317,1341.65,19.444202898550724,3,64,890,177
16318,328.15,17.271052631578947,1,19,199,0
16319,404.40000000000003,134.8,1,3,72,0
16320,1038.46,18.543928571428573,2,56,732,40
16321,373.65,31.1375,5,7,135,251
16322,326.75,8.83108108108108,2,28,231,35
16323,207.50000000000003,207.50000000000003,1,1,50,0
16324,408.59000000000003,3.6809909909909915,3,100,270,48
16325,594.24,33.013333333333335,3,14,194,198
16326,3039.2200000000003,10.130733333333334,14,159,682,328
16327,3820.27,12.051324921135647,6,143,2560,355
16330,251.91,6.4592307692307696,3,39,147,94
16332,1582.8,10.482119205298012,7,126,797,277
16333,26626.8,591.7066666666667,22,9,32184,302
16337,151.05,15.105,1,10,87,0
16338,214.8,19.527272727272727,1,11,94,0
16339,94.05,5.225,1,17,21,0
16340,534.31,3.789432624113475,1,124,486,0
16341,1971.8700000000001,25.608701298701302,4,60,1398,176
16342,322.41,21.494000000000003,4,10,157,104
16343,328.58,7.641395348837209,2,29,175,0
16344,101.10000000000001,50.550000000000004,1,1,18,0
16345,565.46,15.282702702702704,1,35,288,0
16347,847.45,9.97,2,61,341,25
16348,1415.65,6.376801801801802,7,158,805,207
16349,53.5,5.944444444444445,1,9,9,0
16350,1116.47,19.58719298245614,4,41,545,312
16351,153.9,19.2375,1,8,90,0
16352,494.44,17.658571428571427,2,28,300,20
16353,6675.71,71.0181914893617,23,51,2006,366
16354,395.8,10.148717948717948,2,38,150,9
16356,211.77,6.831290322580646,3,20,93,79
16357,658.88,19.378823529411765,3,31,246,180
16358,2027.5,18.60091743119266,4,83,1302,183
16359,1750.92,26.52909090909091,9,39,1183,324
16360,3450.41,5.425172955974842,6,365,2110,83
16361,891.21,8.569326923076924,4,87,418,61
16362,709.99,9.220649350649351,5,58,340,58
16363,109.36000000000001,21.872000000000003,1,5,52,0
16364,705.79,13.572884615384615,2,48,279,125
16365,1540.42,30.2043137254902,9,46,504,349
16366,327.3,18.183333333333334,1,18,256,0
16367,800.67,6.304488188976378,2,123,643,325
16368,479.91,6.955217391304348,2,58,251,25
16369,1545.41,13.20863247863248,3,91,1030,178
16370,1301.91,5.890995475113122,4,143,640,142
16372,355.73,3.866630434782609,2,86,158,0
16374,466.73,4.281926605504587,2,101,237,196
16376,974.96,7.991475409836066,2,104,691,8
16377,676.2,135.24,1,5,1500,0
16378,362.95,15.780434782608696,3,22,267,63
16379,2157.4,19.975925925925928,4,87,1410,74
16380,1743.1499999999999,56.23064516129032,1,28,1428,0
16383,643.76,6.568979591836735,2,80,467,193
16384,584.5,17.71212121212121,2,33,260,174
16385,554.86,9.734385964912281,3,52,258,306
16386,302.57,3.735432098765432,2,76,205,225
16387,94.36,23.59,1,4,44,0
16389,1382.07,40.64911764705882,4,33,1242,229
16392,217.89000000000001,5.0672093023255815,1,41,201,0
16393,3040.96,9.299571865443426,13,125,1573,366
16394,1555.34,18.73903614457831,5,62,2604,232
16395,1482.06,7.194466019417476,5,153,1472,270
16398,1705.8,20.802439024390242,2,76,758,99
16399,408.02,5.666944444444444,2,68,263,216
16400,303.93,10.480344827586206,1,28,172,0
16401,4098.32,22.033978494623653,12,69,3882,326
16402,293.45,5.148245614035088,2,55,146,104
16403,177.5,17.75,1,10,114,0
16404,443.05,19.26304347826087,1,23,157,0
16405,167.25,33.45,2,3,187,7
16406,154.35,2.661206896551724,1,54,116,0
16407,2079.68,12.379047619047618,10,100,1093,299
16409,2022.98,8.757489177489177,5,147,1304,281
16411,211.7,4.8113636363636365,2,41,131,349
16412,135.99,4.533,1,25,63,0
16413,262.2,8.458064516129031,1,30,148,0
16414,126.25,18.035714285714285,2,5,27,258
16415,200.27,4.2610638297872345,1,45,178,0
16416,1051.4,14.808450704225354,3,59,672,29
16418,631.12,6.643368421052632,3,76,280,181
16419,958.71,19.1742,6,36,428,199
16422,34684.4,93.99566395663958,51,69,33704,351
16423,346.12,19.22888888888889,1,18,230,0
16424,133.56,26.712,1,5,88,0
16425,302.7,14.414285714285715,1,21,199,0
16426,1863.76,5.279773371104816,10,211,1215,273
16427,241.06,26.784444444444446,2,8,156,21
16429,284.55,142.275,1,2,9,0
16430,300.85,50.14166666666667,1,6,103,0
16431,623.28,8.201052631578946,3,51,442,84
16432,287.40000000000003,35.925000000000004,1,8,276,0
16433,184.26,10.838823529411764,1,17,106,0
16434,1511.8,14.128971962616822,7,88,760,270
16438,798.35,6.04810606060606,5,73,463,76
16440,3640.67,12.91017730496454,5,187,2018,206
16441,381.2,15.883333333333333,2,22,173,224
16442,609.3,3.563157894736842,3,161,443,359
16444,654.67,7.793690476190475,4,69,407,218
16445,230.51,3.658888888888889,1,62,111,0
16446,168472.5,56157.5,2,3,80997,204
16447,255.91,7.526764705882353,1,34,221,0
16448,182.99,9.631052631578948,1,19,76,0
16449,707.69,17.69225,2,40,367,82
16450,311.92,28.35636363636364,1,11,200,0
16451,266.97,19.069285714285716,1,14,120,0
16454,6.9,3.45,2,2,3,19
16455,1841.18,18.59777777777778,7,69,988,307
16456,2158.18,19.61981818181818,5,82,1147,273
16457,208.36,23.151111111111113,1,9,140,0
16458,3482.7400000000002,17.241287128712873,18,53,2154,357
16460,811.23,6.145681818181818,3,128,876,53
16461,142.92,4.46625,1,31,48,0
16462,136.0,45.333333333333336,3,1,16,210
16463,1422.4,17.346341463414635,4,74,1163,182
16464,1298.66,5.646347826086957,3,152,952,122
16466,1595.96,10.931232876712329,7,103,785,258
16468,74.9,37.45,1,2,31,0
16469,625.42,3.6574269005847952,4,148,260,222
16470,752.77,4.590060975609756,4,120,522,307
16471,223.95000000000002,17.22692307692308,1,13,141,0
16473,316.11,17.561666666666667,3,18,196,171
16474,1810.65,5.372848664688427,7,237,909,137
16475,544.3,19.439285714285713,4,23,319,185
16477,2494.46,17.085342465753424,7,111,1415,307
16478,331.0,19.470588235294116,3,15,224,40
16479,300.83,8.595142857142857,2,35,102,0
16480,769.29,14.514905660377357,1,51,455,0
16482,220.62,12.256666666666668,1,18,346,0
16483,139.35,7.334210526315789,1,19,44,0
16484,404.3,16.172,2,25,200,17
16485,363.65,8.658333333333333,1,41,235,0
16488,498.8,17.2,3,28,728,115
16491,731.5,18.756410256410255,1,39,478,0
16493,1351.6299999999999,24.136249999999997,4,40,1164,250
16494,826.53,16.5306,1,47,675,0
16495,648.26,7.366590909090909,3,78,328,272
16496,1599.52,16.837052631578945,3,92,1111,308
16497,2965.69,21.80654411764706,6,128,1396,283
16498,100.97,6.731333333333334,2,15,45,0
16499,365.45,19.23421052631579,2,18,127,4
16500,400.86,36.441818181818185,6,8,123,326
16503,1431.93,17.046785714285715,4,72,569,253
16504,465.88,5.613012048192771,1,76,510,0
16505,777.6,194.4,1,4,576,0
16506,90.30000000000001,30.100000000000005,2,3,42,20
16509,363.70000000000005,27.97692307692308,1,13,64,0
16510,248.1,19.084615384615383,1,13,92,0
16511,918.33,5.7756603773584905,3,135,405,244
16513,874.59,24.988285714285716,4,33,407,38
16515,1624.14,14.631891891891893,5,89,826,259
16516,101.69999999999999,16.95,1,6,58,0
16517,162.7,9.570588235294117,1,17,96,0
16518,484.32,12.108,2,36,327,222
16519,215.07999999999998,16.544615384615383,2,13,54,340
16520,1046.57,6.708782051282051,3,129,558,179
16523,9418.470000000001,32.477482758620695,21,154,4265,313
16525,13027.45,71.18825136612023,26,75,7397,364
16526,290.36,19.357333333333333,1,15,106,0
16527,228.06,16.29,1,14,106,0
16528,244.41,14.377058823529412,1,17,171,0
16529,455.25,15.175,1,30,198,0
16531,1244.59,16.163506493506492,7,68,915,338
16532,6748.8,1687.2,3,2,2016,320
16533,1082.81,6.1523295454545455,3,112,611,48
16535,593.75,19.153225806451612,1,31,356,0
16536,548.12,10.15037037037037,1,49,250,0
16539,1388.81,30.862444444444442,4,36,477,370
16542,119.62,23.924,1,5,46,0
16545,339.3,113.10000000000001,1,3,78,0
16546,787.15,31.486,2,25,549,81
16549,4034.9,4.362054054054054,10,449,2294,324
16550,2298.97,9.159243027888445,5,163,1540,259
16551,922.12,28.81625,3,26,970,240
16552,379.73,22.337058823529414,2,17,219,130
16553,5719.82,68.09309523809523,12,62,4600,197
16554,837.1,16.098076923076924,3,51,402,289
16555,285.89,16.81705882352941,2,15,175,74
16556,3313.79,16.008647342995168,7,145,1890,293
16557,281.85,25.622727272727275,2,11,111,113
16558,8338.49,18.127152173913043,20,265,5377,365
16560,841.41,15.02517857142857,2,52,500,331
16561,511.12,16.48774193548387,2,29,244,54
16563,1077.74,56.72315789473684,1,19,486,0
16565,173.7,57.9,1,3,46,0
16566,614.66,34.147777777777776,5,14,362,277
16567,865.6,24.731428571428573,2,34,996,142
16569,124.2,24.84,1,5,93,0
16570,3738.4,29.66984126984127,10,70,2112,296
16571,1421.69,16.34126436781609,3,74,1239,255
16572,1009.6,17.712280701754388,3,40,532,148
16573,663.61,15.800238095238095,2,40,360,205
16574,451.44,16.122857142857143,1,28,416,0
16581,105.84,11.76,1,9,134,0
16582,313.62,52.27,1,6,164,0
16583,233.45,16.675,1,14,111,0
16584,936.08,33.431428571428576,2,25,646,174
16586,463.95,57.99375,1,8,95,0
16587,225.15,17.31923076923077,1,13,71,0
16589,459.24,13.916363636363636,3,31,368,90
16591,213.5,21.35,1,10,41,0
16592,4113.68,19.044814814814817,16,144,2927,283
16593,330.03,12.223333333333333,3,24,116,277
16594,181.09,3.416792452830189,1,53,64,0
16595,360.16,4.237176470588236,1,83,335,0
16596,250.15,20.845833333333335,2,12,97,350
16597,90.04,12.862857142857143,1,7,184,0
16598,145.05,14.505,1,10,73,0
16600,813.52,13.121290322580645,6,50,1145,334
16601,242.7,8.09,1,29,133,0
16602,528.08,18.209655172413793,1,29,336,0
16603,482.47,14.19029411764706,2,34,480,16
16607,3347.71,19.46343023255814,14,140,2859,341
16609,5493.46,19.903840579710145,7,158,2420,237
16610,75.66,12.61,1,6,66,0
16611,129.49,12.949000000000002,1,9,47,0
16612,1187.66,17.994848484848486,4,48,506,278
16613,618.59,20.619666666666667,1,30,293,0
16614,506.19,19.468846153846155,1,26,223,0
16616,500.42,15.164242424242424,2,31,370,142
16617,151.85,30.369999999999997,1,5,91,0
16618,2647.59,27.579062500000003,5,79,1363,291
16619,226.20999999999998,16.157857142857143,1,14,133,0
16620,178.96,19.884444444444444,2,9,88,257
16621,813.48,28.05103448275862,4,22,302,226
16623,129.45,25.889999999999997,1,5,39,0
16624,810.57,16.886875,2,44,488,116
16625,333.08,14.481739130434782,1,23,164,0
16626,4413.1,24.65418994413408,17,87,2690,265
16627,322.8,16.14,1,20,162,0
16628,2188.05,18.701282051282053,5,79,1205,205
16629,408.63,6.8105,2,58,489,22
16633,2883.1,18.967763157894737,6,115,1138,216
16634,217.9,24.211111111111112,2,9,82,149
16637,1154.47,16.73144927536232,4,66,927,193
16638,1680.72,17.88,10,92,1255,346
16639,1257.51,25.150199999999998,3,48,510,204
16641,231.1,19.258333333333333,1,12,256,0
16642,688.33,20.245,2,32,479,202
16643,487.51,18.055925925925926,1,27,269,0
16644,833.78,13.448064516129032,2,62,826,34
16647,214.06,15.290000000000001,2,12,146,35
16648,290.65999999999997,15.297894736842103,1,19,281,0
16650,518.42,21.60083333333333,1,24,372,0
16652,6773.97,57.406525423728816,7,74,3283,214
16653,1212.66,17.574782608695653,2,67,733,55
16654,601.27,20.733448275862067,4,29,282,227
16655,3789.52,14.688062015503876,6,208,2363,314
16656,8625.8,118.16164383561643,15,14,8894,342
16657,874.43,4.554322916666666,4,158,1130,244
16658,123.24,15.405,1,8,40,0
16659,39.12,19.56,1,2,72,0
16660,1267.65,79.228125,4,16,571,303
16665,135.4,15.044444444444444,1,9,59,0
16666,118.98,3.718125,1,31,233,0
16667,567.18,10.907307692307691,2,52,236,216
16668,306.72,15.336000000000002,6,9,318,269
16669,1348.88,8.646666666666667,3,141,881,54
16670,4095.9,16.25357142857143,11,181,2556,341
16671,1692.27,282.045,3,3,875,136
16672,8134.9400000000005,71.35912280701754,20,22,2832,264
16674,304.24,3.2713978494623657,2,89,181,43
16676,1592.12,17.888988764044942,4,76,636,303
16678,3109.99,19.07969325153374,12,93,2397,280
16679,129.75,43.25,1,3,29,0
16680,183.7,18.369999999999997,1,10,94,0
16681,1770.3400000000001,40.23500000000001,6,19,1407,180
16682,1028.0,34.266666666666666,5,15,1040,183
16684,66653.56,240.6265703971119,28,121,50255,353
16685,324.24,5.2296774193548385,2,60,396,0
16686,2959.88,5.440955882352942,7,410,1977,307
16688,1260.86,20.336451612903225,4,52,804,59
16689,422.6,32.50769230769231,2,12,330,6
16690,225.58,18.798333333333336,2,10,138,129
16692,1276.0,425.3333333333333,2,2,152,32
16693,477.86,8.099322033898305,2,58,203,203
16696,657.9,65.78999999999999,4,7,146,112
16697,112.75,5.369047619047619,1,20,27,0
16698,1998.0,399.6,2,4,840,26
16700,5076.55,16.482305194805196,13,165,4024,357
16701,5398.3,37.488194444444446,13,100,6393,352
16705,14034.99,51.98144444444444,20,136,5476,358
16706,531.35,4.319918699186992,3,108,249,76
16708,656.63,24.31962962962963,1,27,285,0
16709,3029.87,38.35278481012658,5,65,851,197
16710,2467.9900000000002,6.263934010152285,10,273,1823,349
16711,1651.03,75.04681818181818,5,18,833,354
16712,3611.31,8.245,11,260,1730,266
16713,6910.78,11.164426494345719,15,345,4271,347
16714,1129.06,12.977701149425286,3,77,589,98
16715,301.71999999999997,15.879999999999999,1,19,642,0
